area,cell,lon,lat
24646,3312,16.75905,49.184419
1835,9107,16.075183,49.232695
8050,32011,16.752826,49.18509
1835,18205,16.777733,49.181447
1835,28200,16.75788,49.185452
1835,28234,16.757572,49.184448
1835,8249,16.760805,49.179379
8020,11457,16.744409,49.186044
1835,18222,16.7724,49.181944
1835,18150,16.701232,49.163943
24646,3308,16.760987,49.184528
1835,18287,16.764796,49.180738
24646,3311,16.757572,49.184448
8020,11458,16.757572,49.184448
1830,18404,16.972723,49.149125
1830,18403,17.003368,49.147737
1830,8430,17.047945,49.141889
1830,8407,17.10208,49.149569
1830,8401,17.134687,49.151921
1830,18510,17.218767,49.149426
1830,28590,17.268058,49.124892
1830,18584,17.283375,49.120798
1828,18586,17.615838,49.031175
1828,28577,17.652469,49.017803
1828,28581,17.691637,49.009444
1828,28553,17.761825,48.973448
6,33582,17.946654,48.915835
1222,12479,14.927073,50.424529
1828,8561,17.676851,49.013134
1828,8559,17.534816,49.04077
1828,8591,17.385415,49.068409
1828,28588,17.336834,49.084407
1830,8579,17.297844,49.107889
1830,8539,17.254307,49.131775
1830,8406,17.064089,49.145543
1830,8431,17.0208,49.139954
1830,8426,16.828567,49.180165
1830,8427,16.801253,49.180681
1835,48196,16.632126,49.16838
65511,5039,13.962753,50.612743
31100,34263,13.933078,50.577131
14418,44741,13.846062,50.775357
1512,35764,13.807416,50.633868
14418,20275,13.854675,50.793282
1512,45745,13.909437,50.594503
24666,266785135,17.45935,49.452775
24666,266769168,17.45935,49.452776
65402,1027,14.538022,50.083288
65402,1024,14.537393,50.07377
1146,1003,14.50352,50.053566
1830,18441,16.92657,49.149881
1830,8409,16.816162,49.163109
1830,8445,17.001519,49.13915
1830,28408,16.928058,49.14864
1830,18439,17.006266,49.148046
1830,28422,17.086869,49.148844
1830,18511,17.173439,49.157362
1830,8400,17.214966,49.318515
1830,18524,17.234015,49.142917
1830,28591,17.262214,49.128745
65316,8592,17.4643,49.049727
1828,18580,17.565155,49.038812
1828,8583,17.584996,49.039615
1828,18579,17.606924,49.039194
28692,30252,18.230041,49.798614
1616,6919,16.380647,50.208615
1617,6752,16.101432,50.296077
1617,6844,16.106162,50.280736
8020,35453,16.658919,49.603695
31010,15823,15.89728,50.570377
1828,8562,17.650043,49.019292
1828,18596,17.688467,49.009465
1828,28578,17.674392,49.00847
1828,28582,17.678931,49.012534
1828,8567,17.657856,49.016683
1828,28579,17.638136,49.017382
1828,8566,17.69965,49.0066
31035,13806,17.246111,49.667422
31080,40882,18.013068,49.908076
1828,28554,17.717076,48.981191
38060,32952,17.378988,49.032681
1828,18758,17.792932,48.96806
1828,28555,17.711519,48.991965
38060,15926,17.453511,49.137746
38020,11805,17.049926,48.786745
38070,45872,17.789309,49.240054
1828,8571,17.916859,48.783081
6,33583,17.906217,48.948354
1828,18556,17.874596,48.963264
1828,18756,17.827654,48.972293
38085,35492,15.411538,49.671863
1828,8587,17.798224,48.974664
1828,8570,17.819911,48.978812
24646,3568,16.664459,49.203626
29490,41428,17.033554,49.914505
1512,5788,13.874948,50.668027
65511,5029,14.001263,50.657216
13630,27905,16.32941,49.72957
1223,12457,14.538826,50.302974
1828,18595,17.811456,48.979952
1828,18591,17.491559,49.046098
1828,28551,17.42974,49.078309
1828,8595,17.456304,49.090646
1828,8589,17.424791,49.07451
1828,28587,17.35026,49.091464
1828,8576,17.335997,49.085096
1828,28589,17.324821,49.090851
1828,8575,17.298441,49.108298
1830,8538,17.235654,49.141515
1830,18504,17.20759,49.155977
1830,8533,17.19863,49.15733
1228,12543,14.866943,50.161216
1830,18412,16.989757,49.187802
1223,2743,14.534615,50.300859
1835,18238,16.79113,49.180397
1830,8415,16.889604,49.195927
1835,18204,16.864447,49.183586
1830,8414,16.856458,49.182692
1835,48195,16.596503,49.169583
1835,9216,16.673732,49.163546
1512,15503,14.132021,50.436199
1826,28930,15.928181,49.222921
1315,3240,15.276278,49.488012
1225,12800,15.253225,49.586411
1225,12825,14.876093,49.81603
1148,2008,14.578792,49.985918
1223,2744,14.38687,50.241038
1146,1028,14.553147,50.067465
1144,21419,14.480467,50.058467
1138,203718772,14.446082,50.072073
1835,9113,16.63277,49.15058
1228,12631,14.990516,50.135022
1511,5064,14.036657,50.635925
36300,22069,14.181537,50.74662
22,11472,16.994922,48.598101
8,21397,17.027311,48.455985
22,4612,17.016061,48.438286
22,2101,17.003005,48.49885
22,10531,17.026894,48.436275
8,29780,17.009841,48.455159
22,12423,17.0318,48.430998
22,11471,16.991531,48.589337
65511,5091,13.988331,50.687706
1511,5146,14.041692,50.762121
3040,20098,16.519865,48.399081
12060,21285,16.630117,48.678705
12060,21848,16.640814,48.777366
38070,15126,17.148284,49.31194
38070,46291,17.420939,49.31504
31080,31082,17.529209,49.994682
31080,41361,17.483446,50.057187
38070,46000,17.383748,49.312529
31080,41383,17.359975,50.125611
31080,41351,17.326403,50.128684
8020,20773,17.083482,49.146909
31080,30432,17.481611,49.989386
31080,11584,17.45177,50.087352
38012,15369,16.946259,50.001856
38070,46033,17.45673,49.315907
38070,46925,17.333394,49.316545
31080,41381,17.379292,50.121645
31080,11585,17.423612,50.107451
38070,46293,17.39642,49.312543
38070,14957,17.448187,49.451024
31080,31083,17.517531,50.032567
38070,15124,17.186556,49.320336
31080,41362,17.468699,50.072766
38070,14999,17.455417,49.452604
38070,14915,17.470618,49.448267
31045,20741,17.089059,49.6699
38095,21845,16.272589,49.270325
38800,21791,15.031153,50.215226
38800,18938,15.026721,50.240179
38012,35425,15.944665,49.833229
14502,21365,14.51693,48.200526
24666,43766,17.290049,49.329188
25610,42633,18.053259,49.202619
25450,28542,16.621195,49.069476
14398,20269,15.044988,50.772924
1722,7914,17.245064,50.071516
1722,17852,17.283874,50.119923
1722,17851,17.210228,50.135616
31035,30392,17.392035,49.613786
38070,46451,17.661071,49.240837
38012,18047,16.868572,49.80385
38020,20805,16.902865,48.801921
8040,10958,16.63081,49.17267
10,2081,16.980035,48.33161
22,10691,16.89415,48.810162
11,11492,17.113179,48.140488
10,10952,17.015555,48.242873
10,10422,16.97307,48.366694
8010,21525,16.655501,49.05314
38020,21093,16.675473,49.04817
10,13332,17.009028,48.262443
10,2082,16.983389,48.318273
8,29753,17.016243,48.593147
10,2383,17.0768,48.152581
38070,15026,17.444827,49.471909
31055,16877,18.180165,49.645553
31015,42181,18.170838,49.81885
31015,10022,18.252669,49.808685
38070,15025,17.437092,49.45821
38085,21141,15.586385,49.556479
39800,29831,14.50709,50.307025
39800,22063,14.495776,50.271449
38095,22873,16.256634,49.271582
32200,17691,13.099976,49.757691
32200,31162,13.10446,49.759929
32200,30863,13.241757,49.624951
861,42132,12.586834,49.151842
842,61141,12.91633,49.314638
861,20361,12.557402,49.134269
861,42131,12.606145,49.165443
861,6202,12.763884,49.259462
861,20523,12.637615,49.178832
861,21077,12.559048,49.142363
842,61143,12.824912,49.301907
13880,27267,15.4575,50.630272
38070,17269,17.486635,49.333704
38070,46076,17.565227,49.326946
38070,14919,17.438629,49.45371
38070,15007,17.452729,49.474813
38070,14959,17.444816,49.448585
38070,17268,17.553069,49.324968
38070,31583,17.453157,49.441607
38070,46031,17.484322,49.31811
31080,22609,17.877882,49.865141
38070,14958,17.450606,49.445428
38070,15008,17.444254,49.464444
38070,46074,17.573313,49.329403
38070,14918,17.444079,49.451372
38070,22615,17.46197,49.450211
31080,21557,17.928866,49.915989
38070,21605,17.443998,49.451356
38070,20741,17.450326,49.446881
31014,12318,18.379802,49.752465
31055,16127,18.012125,49.517606
31014,12306,18.367774,49.710433
31014,12274,18.347519,49.679089
31055,42161,18.025571,49.544117
31014,40072,18.435325,49.790944
31014,12304,18.367889,49.733008
31014,40062,18.364045,49.691077
31055,13735,18.011823,49.596707
31055,40593,18.013839,49.593236
31055,32432,17.932375,49.507083
31055,36353,18.025536,49.565064
29,2253,17.73924,48.45489
31055,16128,17.986785,49.487918
31055,40592,18.021755,49.573606
31014,32043,18.382483,49.765403
31055,16129,17.977679,49.486511
32300,30852,13.271382,49.814025
31300,42661,12.931592,50.302076
32300,42551,13.162903,49.864425
32300,42561,13.299866,49.803507
31300,42503,12.775494,50.130505
31300,33482,12.758718,50.181631
32200,30771,13.266787,49.815618
32100,23832,13.351064,49.774503
32300,23811,13.167468,49.858226
31300,42173,12.35653,50.056376
32100,30161,13.372887,49.775169
32300,42563,13.275678,49.812963
32100,23833,13.342744,49.778926
32200,31163,13.160786,49.86527
31300,42512,12.874585,50.07706
38070,37412,17.499875,49.482892
21845,21845,15.914951,49.160782
31300,43111,12.806013,50.137915
31300,18979,12.360919,50.06547
32300,42562,13.320199,49.794926
32300,34923,13.252276,49.82143
32200,24672,12.724027,49.726727
31100,22991,13.926976,50.613459
31300,22610,12.563369,50.138158
31100,22992,13.91849,50.615158
31100,21541,13.773669,50.554547
38070,14914,17.496185,49.477301
31300,43112,12.795838,50.121314
32100,22867,13.347824,49.775359
31100,33642,13.880125,50.621494
32200,20741,12.875216,49.475587
32200,24643,12.631846,49.976747
34600,21893,14.258911,50.130469
37030,21349,13.779449,49.053172
37200,21077,14.30677,49.947153
37030,16998,13.785162,49.058114
37050,20853,14.46152,48.988008
25440,20805,15.991915,48.893485
8240,21045,12.716593,49.721525
8250,3777,13.428741,49.726278
8250,20805,13.684124,49.780559
50835,251,12.080363,50.01251
50835,48650,12.143565,50.026966
50835,40060,12.218363,50.08409
50836,48299,11.438581,50.026132
20365,34665,12.457836,50.086794
50838,28449,11.326667,50.010943
50835,8504,12.141208,50.183014
1411,4361,12.392642,50.076984
50838,28446,11.215666,50.002465
50835,48983,11.877237,50.015628
50838,48446,11.177032,49.997226
50839,22037,12.417854,50.087985
50836,28253,11.854785,50.028939
50838,48449,11.270362,50.006201
50836,28450,11.381596,50.016874
50836,8253,11.815169,50.053701
50836,28620,11.687594,50.02934
50836,8450,11.419684,50.021829
50835,48629,11.981093,50.017788
50835,28681,12.060378,50.011723
50836,8453,11.475572,50.034259
50835,28983,11.891958,50.005761
50836,28988,11.717969,50.038286
50836,8299,11.578748,50.028137
50839,26165,12.402928,50.069429
50836,8988,11.753319,50.047876
50836,8620,11.67067,50.040758
50835,8503,12.112458,50.017662
50835,28254,11.946719,50.014773
50835,8983,11.947528,50.011767
50838,8447,11.119801,49.98883
50836,28965,11.621735,50.045188
50835,48681,12.023211,50.02111
50836,8965,11.623661,50.056561
50836,8232,11.600639,50.027264
50835,8651,12.18963,50.071475
50836,48453,11.456698,50.028785
50836,48620,11.644115,50.047213
50835,22021,12.457787,50.086795
12060,708,16.599328,48.496882
12071,3878,16.233422,47.966929
12062,14170,16.412642,48.190282
12062,10430,16.405765,48.12229
12062,7940,16.434498,48.204807
12062,10433,16.369823,48.12781
12062,10428,16.420542,48.120683
12060,13576,16.441984,48.208123
12062,2731,16.468837,48.165304
12071,3853,16.221496,47.955758
12071,21849,16.216369,47.948185
12062,10427,16.437677,48.123704
25450,29029,16.835555,48.861603
18238,29416,15.291584,49.980516
18238,20887,15.211413,50.02516
1224,12583,15.303951,49.972936
18238,20888,15.216992,50.018598
1224,42536,15.211553,50.020074
1224,12504,15.185095,50.012389
38800,29821,15.191755,50.019957
1224,2566,15.260494,50.029955
38800,20573,15.188364,50.021512
1224,32591,15.199213,50.012233
1224,2595,15.236327,50.004787
1224,12517,15.169464,50.034988
18238,20889,15.191755,50.019957
1224,2591,15.204602,50.008727
18238,25363,15.212454,50.024327
1224,42504,15.18593,50.014385
18238,25530,15.191755,50.019957
18238,26429,15.150491,50.053407
18238,28398,15.217912,50.022334
1224,2579,15.298245,50.010615
1228,2694,15.278603,50.120612
1224,32595,15.215439,50.0121
18238,28386,15.181981,50.031018
1224,2586,15.206967,50.012952
1144,21406,14.511768,50.028368
38800,21141,15.012325,50.100284
1144,21415,14.496875,50.038584
37100,18496,14.716545,50.075273
8040,10609,16.595815,49.188742
25450,29226,16.709115,49.099723
24666,25855,17.083024,49.291306
8020,35452,16.682713,49.607364
38003,16436,16.377014,48.836075
38003,17149,16.378706,48.806122
34700,11723,14.443108,50.098508
1722,7917,17.237284,50.075115
39502,13043,14.408597,50.065007
31300,21182,12.890297,50.217823
14398,29507,15.150214,50.692849
38070,46923,17.339465,49.299457
16464,1135,14.495036,50.107729
25440,266129358,16.056183,48.849228
3921,267394516,14.153722,49.173417
38095,15746,15.908453,49.185795
32100,30283,13.377132,49.743306
20500,8097,14.616161,50.114282
25440,44505,16.059395,48.836804
38800,18111,15.003626,50.023146
32200,42473,12.708627,49.956588
9520,40178,14.257299,48.80974
13600,26137,15.868252,49.736385
38060,45451,17.758165,49.104732
38095,36991,15.801526,49.277889
32200,36034,13.580689,49.774731
16414,36601,14.381415,50.11374
1136,1126,14.419009,50.09092
1136,11171,14.430626,50.095224
65420,12091,14.491095,50.134538
28732,30085,18.277951,49.828228
37030,15509,14.466794,49.282968
65404,22332,13.977845,50.547617
1515,5155,14.467619,51.073556
38060,46103,17.581607,48.969558
31014,18985,18.421005,49.78573
13600,29922,15.810915,49.717602
13600,27513,15.909058,49.764832
38093,12608,15.87543,50.325467
13660,25509,15.809666,50.530425
14408,21381,14.548946,50.722002
24626,28666,17.162188,48.918781
16434,1413,14.455768,50.170264
1615,6346,15.650087,49.3745
31080,40881,18.036691,49.92372
38093,12627,15.869692,50.304935
38095,15657,15.977252,49.1691
38003,16435,16.393473,48.821725
29490,41014,17.377263,49.913149
1182,12032,14.429155,50.16892
1315,13207,15.224689,49.428696
25420,40135,16.032045,49.354386
1826,18908,16.064117,49.296122
38095,15744,16.074422,49.328889
25420,41872,16.072547,49.333479
25420,43461,16.073063,49.227037
25420,43178,16.043062,49.345144
29490,43477,17.356159,49.881826
38400,14853,14.515311,50.078038
31035,13995,17.228441,49.588378
39700,19951,14.154236,50.061923
38003,18605,16.657845,49.48917
38003,10014,16.662435,49.49186
1182,1825,14.453607,50.133782
34700,12022,14.466618,50.128225
1182,1880,14.452386,50.136208
16434,498,14.453607,50.133782
16434,8048,14.453607,50.133782
773,62473,14.815544,50.894093
1133,1912,14.49947,50.106412
16464,8294,14.505115,50.101671
38070,18707,17.853135,49.272265
8050,10438,16.583373,49.237595
25410,28827,16.352155,49.422231
25620,44661,17.547531,49.105406
36300,45492,14.025172,50.654275
34800,11043,14.498088,50.127027
31045,15154,16.987209,49.523528
38003,18606,16.644798,49.490554
38400,12972,14.566004,50.130603
37100,27173,14.603386,49.982577
38095,15721,15.947531,49.377701
38095,17953,16.229666,49.249651
38095,11317,16.42686,49.213933
38003,10016,16.66307,49.486935
34300,19071,14.432655,50.074969
8280,21195,13.392679,50.131167
38003,18604,16.65062,49.492064
28682,242606041,18.714282,49.593426
16434,8039,14.396557,50.192386
34600,25291,14.433595,50.12991
16434,1412,14.429268,50.138132
25450,29362,16.610489,49.004686
38003,10015,16.677754,49.483786
29480,44404,18.007378,49.591133
21800,6671164,14.406189,50.082332
28722,266776735,18.180995,49.820602
28722,266776869,18.170062,49.822406
16454,6738916,14.481196,50.360191
16454,6739650,14.264104,50.423606
28722,266784929,18.196591,49.81489
21820,6671091,14.447543,50.064794
28722,266784927,18.20242,49.81864
28722,266776732,18.208259,49.821852
28722,30146,18.119116,49.83074
28722,266782706,18.181708,49.819706
16454,6739265,14.253572,50.430411
21820,6665895,14.451437,50.065315
21820,6668924,14.457357,50.065132
21820,6655451,14.448532,50.06487
34600,10351,14.395746,50.099487
16414,8394,14.41848,50.126345
1147,11692,14.404179,50.112915
34600,13503,14.358538,50.130588
16434,1048,14.435423,50.122028
16414,1101,14.430872,50.141293
34600,10982,14.410926,50.122132
14408,27007,14.572725,50.9749
13600,25929,15.671706,49.719425
9520,267439188,14.437937,48.982088
21800,6668344,14.434442,50.087854
1826,17991680,15.842766,49.207512
8050,36691,16.611786,49.092303
38095,11347,16.354781,49.250513
38200,15331,14.452822,50.13208
65436,11151,14.480665,50.051872
38300,14433,14.496961,50.061573
38300,14432,14.500682,50.060532
38400,10882,14.582482,50.077846
38400,18578,14.593463,50.083034
38400,27252,14.590082,50.120645
35082,14838,13.881112,50.804805
1182,11909,14.508695,50.126641
16434,10625,14.492596,50.134976
16434,8209,14.513744,50.125212
1182,11941,14.499829,50.137845
1131,1930,14.513124,50.124399
13700,24041,15.871183,50.164244
25620,44663,17.528012,49.085708
29470,266779439,17.2685,49.599501
29470,266779442,17.2685,49.599501
29470,266784833,17.2685,49.599501
3812,242591010,17.040876,48.961338
24666,29834,17.035755,49.683025
34600,10981,14.415907,50.116968
39501,10391,14.405246,50.124937
34600,12282,14.416321,50.125474
34600,15222,14.416573,50.12574
34600,10381,14.418575,50.116532
34700,12291,14.425251,50.116409
24646,266122711,16.577976,49.166394
24646,266123457,16.58451,49.165812
14418,27119,13.829008,50.647428
34100,10621,14.438303,50.126515
39501,19215,14.463809,50.099356
13870,29474,15.14591,50.731923
38500,14783,14.530763,50.031058
38012,35402,16.256373,49.715768
18238,27195,14.737144,49.96893
25450,29096,16.37355,48.909728
24656,3352,16.553469,49.20958
24606,266123073,16.602055,49.201554
1148,2014,14.53656,50.012336
37030,202472,14.163508,49.315588
31015,455547,18.164755,49.84269
24656,3717,16.528162,49.235958
1512,15713,13.86464,50.625541
1512,5563,14.275904,50.482922
1148,21460,14.546351,50.009098
1146,22028,14.658709,49.96415
1615,6343,14.915597,49.798467
8280,20681,13.756471,50.10638
38003,16434,16.405277,48.874596
1829,18827,15.566393,49.386348
1829,8893,15.58194,49.377418
1829,18825,15.585921,49.382959
1826,8896,15.584511,49.278096
1827,28962,15.864495,48.970187
1827,18950,16.053231,48.852124
12060,1713,16.055483,48.733153
1511,5715,13.961977,50.703503
14438,21319,14.035963,50.650062
38020,12817,17.044857,49.008532
40000,17979403,16.03621,49.214131
25430,40132,16.175634,49.20372
25420,266131915,15.866893,49.212198
25430,266129291,16.383823,49.183999
25420,266129299,15.839627,49.212665
25430,266129292,16.332527,49.186114
25420,266121804,15.877494,49.213946
25420,266121522,15.90163,49.215443
40000,17979147,15.775867,49.222514
24646,266122614,16.526435,49.177261
25430,242606519,16.129307,49.213355
25420,40137,15.987583,49.213375
806,30490,14.243968,50.986107
31015,14135,18.109146,49.920303
32200,24753,12.948605,49.303645
65520,12242,14.503339,50.102125
17240,1133,14.316614,50.306299
16434,566,14.478172,50.150274
18218,1001,14.585929,50.0679
18218,971,14.581318,50.098366
21820,1288,14.493065,50.051673
18218,2035,14.590235,49.986439
38020,21502,17.030777,48.961861
1138,10299136,14.433171,50.0996
3411,203559774,12.639531,50.178913
7050,11919,14.448388,49.002773
7050,11929,14.448005,49.002935
7050,12065,14.486062,48.970234
7050,11918,14.452027,48.991074
7050,11978,14.485077,48.98129
7050,12064,14.471262,48.984399
29490,40991,17.047642,50.17048
13880,27270,15.400409,50.613426
24656,266127078,16.530491,49.19474
24656,266129266,16.539434,49.195803
24656,266127077,16.533598,49.196112
24656,266123266,16.532874,49.199152
24656,266127079,16.533458,49.199371
24656,266132881,16.530424,49.191586
13700,29705,15.466458,50.1856
13660,25482,15.831365,50.422151
31035,13878,17.263876,49.592702
25450,29026,16.807851,48.886656
1827,28902,16.065632,48.836792
1827,18949,16.059082,48.835302
1827,18995,16.065548,48.830235
1826,28941,15.882422,48.991458
38003,13457,17.214183,49.257815
1829,8858,15.596814,49.334305
1829,48802,15.571493,49.385806
1829,8832,15.581593,49.422193
31045,15095,17.111544,49.462911
1145,2132,14.698524,49.845932
1148,10412,14.525615,50.015965
1414,4718,12.850279,49.347463
1512,5542,14.127509,50.532115
1512,5706,13.8697,50.617325
24656,3454,16.583402,49.238162
24656,3046,16.575107,49.239749
24606,3218,16.657648,49.188812
24646,3034,16.686768,49.185699
13870,25825,15.309936,50.615539
32200,647035,13.325423,49.751266
32200,647045,13.320335,49.751164
32200,646026,13.317982,49.74988
21780,71,14.442157,50.093319
8250,29282,13.847102,49.769207
31010,13715,16.176029,50.587256
36200,45293,15.430321,50.508825
36200,25042,15.338991,50.553498
31010,13635,16.233428,50.6045
38060,37063,17.491746,48.933976
36100,18887,15.020364,50.775758
38095,13066,15.419888,49.083193
24656,3487,16.527651,49.264926
24656,3488,16.510266,49.254249
13880,26578,15.366495,50.529634
32300,34722,13.284903,49.881284
32300,17695,13.241371,49.998401
32300,17694,13.291903,50.042761
32300,32302,13.2584,50.032019
31045,457678,17.103887,49.467539
32300,34062,13.36191,50.04584
31045,457677,17.103857,49.467561
32300,34061,13.385133,50.042481
32300,20883,13.579036,50.108216
32300,23823,13.623875,50.094496
32300,24841,13.739689,50.173241
34600,12303,14.381468,50.088388
32300,42552,13.123827,49.868949
1154,10328065,14.412626,50.043823
1153,203782432,14.343051,50.098992
1147,203716618,14.343051,50.098992
12032,9650,14.462116,48.33769
12030,10289,14.504432,48.516437
12030,16579,14.472971,48.579766
9530,44712,14.215759,49.226494
12050,21463,15.694227,48.257258
12050,13064,15.664281,48.202898
12050,21567,15.727349,48.390069
12050,23915,15.38275,48.194674
12050,3949,16.132637,48.374431
12033,4556,14.984861,48.134859
12060,42894,16.448942,48.196293
12060,20133,16.356651,48.292526
12050,713,15.958346,48.370244
12050,2492,15.810585,48.408774
12060,3958,16.174881,48.383263
12052,31201,16.364255,48.283837
12061,42974,16.391873,48.249903
12033,43856,14.81148,48.123725
12050,25011,15.56657,48.177423
12062,48848,16.484292,48.182092
12060,9228,16.164362,48.437899
12050,20555,16.061143,48.728819
25440,40404,16.074445,48.785141
12030,14741,14.488647,48.408199
9520,43323,14.456784,48.799083
12032,984,14.483422,48.375832
12030,24077,14.502778,48.495931
12030,7599,14.499542,48.491132
12050,24762,16.067274,48.361651
12032,16788,14.514579,48.222429
12033,16654,14.52581,48.193212
12060,14082,16.282315,48.371622
12050,16341,15.448703,48.181397
12050,23894,15.7219,48.3557
12060,20910,16.337774,48.328029
12050,594,15.281961,48.209374
12032,4554,14.50146,48.220841
12052,42972,16.377731,48.266021
12033,16783,14.572264,48.144372
12033,16655,14.515863,48.197428
12033,16693,15.102917,48.156191
12050,21894,15.661276,48.198043
12060,3372,16.515847,48.164987
12060,20911,16.325617,48.339458
12050,49327,15.767329,48.409862
12050,4034,15.908055,48.396615
12052,12863,16.37036,48.2751
12052,43098,16.385426,48.256784
12060,24204,16.463097,48.192715
12050,15968,16.049917,48.643357
12050,17042,16.054707,48.700177
12050,973,16.134614,48.472471
12050,24313,16.065836,48.606071
12030,861,14.503663,48.507557
12030,7598,14.499558,48.464361
12030,883,14.487467,48.441949
12030,14742,14.490241,48.394301
12050,25177,15.677325,48.221628
12033,16075,15.158517,48.164172
12050,2814,15.591207,48.177627
12033,16074,15.179008,48.172601
12050,21566,15.740326,48.404971
12060,9181,16.450331,48.204656
12050,24761,16.02819,48.358704
12060,20131,16.345391,48.31017
12033,43852,14.657789,48.114829
12050,16339,15.460861,48.177151
12032,4553,14.494246,48.230483
12050,33941,15.722947,48.338332
12050,49329,16.107382,48.367455
12050,1015,16.060385,48.744727
12050,24092,16.05007,48.646767
12060,21967,16.162347,48.449747
12050,21385,16.066512,48.575549
12033,9651,14.505897,48.278082
12033,18664,14.538888,48.246075
12050,653,16.079281,48.362658
12033,16784,14.555257,48.160157
12060,16267,16.226967,48.377375
12050,16340,15.483504,48.16973
12050,60040,15.704999,48.296539
12050,43019,15.510784,48.170479
12033,19246,14.617435,48.122703
12050,20613,15.417258,48.187943
12033,273,14.974321,48.135972
12033,43858,14.911156,48.145111
12050,18905,15.643061,48.176362
12050,7039,16.095834,48.509059
12061,2171,16.402804,48.239603
12050,49115,16.090797,48.514963
12050,31374,16.07799,48.54056
12030,994,14.47708,48.563126
12030,10291,14.50249,48.506998
9520,42849,14.384413,49.025739
12030,10606,14.494241,48.538309
12033,309,14.542596,48.17995
12050,20647,15.702145,48.287071
12050,16093,15.305095,48.214193
12033,16694,15.094698,48.152089
12061,9419,16.430572,48.218014
12033,25038,14.542814,48.266701
12060,19458,16.260418,48.374981
12060,43733,16.317199,48.351185
12032,16787,14.53152,48.240083
12062,9206,16.537541,48.113105
12050,20614,15.390312,48.193231
12050,45602,15.719215,48.320872
12050,23895,15.424211,48.186341
12060,3957,16.188339,48.382528
12033,23815,15.195919,48.187634
12050,18904,15.65991,48.179868
12033,24415,15.028698,48.130923
25440,42543,16.076235,48.792023
12050,16272,16.055456,48.725422
25440,41998,16.067542,48.765308
25440,40405,16.062799,48.754302
12032,17754,14.452514,48.347183
12030,13783,14.488642,48.416378
12032,12252,14.486381,48.313139
9530,41954,14.137791,49.306373
12050,25178,15.68227,48.237904
12032,2245,14.502733,48.219435
12033,274,14.851756,48.14257
12050,25010,15.51374,48.175712
12052,2170,16.384891,48.257283
12050,12002,15.85488,48.410081
12033,49102,14.879937,48.146349
12060,18160,16.172957,48.404873
12060,466,16.207942,48.38107
12060,43732,16.308091,48.359723
12033,16653,14.526645,48.197051
12033,24955,14.932847,48.139812
12050,24847,15.245725,48.197821
12032,4555,14.495374,48.224017
12033,43855,14.769133,48.119743
12062,4067,16.522763,48.148683
12050,24638,15.352695,48.213833
12050,635,16.064368,48.562872
14438,21573,13.957747,50.770229
18218,22867,14.570775,50.002999
21820,21605,14.529695,50.069897
38095,21125,16.418002,49.20842
8020,10066,16.331416,49.253892
38070,14965,17.313473,49.321973
8030,10209,16.584857,49.232462
32100,20983,13.375673,49.770029
31015,20789,18.099725,49.780469
38075,18541,15.776107,50.064759
38093,12629,15.824039,50.283662
38075,18543,15.773611,50.064873
38093,12884,15.345383,50.460736
37300,21605,15.016753,49.753521
38012,18962,16.583619,50.036886
17220,41391,14.123478,49.80118
38095,21509,16.141212,49.314462
39502,13682,14.385428,50.069706
3120,30295,16.362148,48.152014
3040,20192,16.475384,48.26357
3040,20107,16.488379,48.268095
3120,10267,16.333579,48.141318
3040,30342,16.471973,48.252416
3120,30133,16.403897,48.18283
3040,30156,16.461978,48.242992
32300,21589,13.376702,49.897954
32300,23812,13.163723,49.763599
31200,18696,13.534464,50.30487
36100,18881,15.141637,50.70772
14502,64960,14.365683,48.235366
5510,21335,14.499537,48.458493
32200,20869,13.475483,49.745968
31015,14405,18.240059,49.805595
29,10582,17.864098,48.656971
29,4732,17.860553,48.749074
38012,21541,16.652076,49.751042
31015,14435,18.240319,49.797518
31015,10021,18.259273,49.811779
38070,13444,17.45847,49.390257
38060,16283,17.657334,49.14512
38070,13468,17.495646,49.318229
38070,37431,17.468577,49.357792
38070,37432,17.467273,49.330954
38060,21397,17.466395,49.062066
31014,21509,18.510882,49.801514
25,39082,18.462554,49.137849
38070,21541,17.448755,49.468212
38012,21301,16.370933,49.846193
27,21125,17.860139,48.390607
25,39083,18.462658,49.149658
31014,13418,18.560787,49.822776
20,12112,17.867185,48.383835
38070,46032,17.490903,49.298508
31200,20773,13.36697,50.457359
31300,42931,12.720068,50.224942
12060,21330,16.539137,48.365098
7,32761,16.909877,48.796382
1820,8675,16.871171,48.830402
7,32473,16.953009,48.75612
36300,45771,14.672164,50.670282
36100,41113,14.624741,50.789836
37050,21653,14.479637,48.996372
32200,24032,13.632192,49.476376
5510,21285,14.48832,48.416467
5502,62234,14.303639,48.281862
37300,25493,14.663287,49.531565
189,13704,16.630844,48.676428
189,13333,16.647128,48.738391
189,13703,16.644391,48.699437
31045,11638,17.140587,50.002055
31015,14148,18.175218,49.901742
28732,30084,18.282021,49.828676
38003,37181,16.38751,48.869679
8250,29584,13.610091,49.856496
38200,13643,14.393197,50.01042
32300,21301,13.160154,49.866037
37200,20013,14.134586,49.7495
39700,21317,14.274953,50.416754
39501,21573,14.442753,50.088772
22,21093,17.032326,48.479764
38020,20837,16.845945,48.852222
38500,19271,14.46149,50.022388
38500,20789,14.468412,50.016862
38020,20997,16.805165,48.865073
31200,18794,13.750204,50.365566
10,12753,17.044503,48.191318
38020,12785,17.161205,48.812896
